Issue_Key,Issue_Id,Fields_Summary,Fields_Priority_Name,Fields_Priority_Id,Fields_Assignee_AccountID,Fields_Project_Key,Fields_Project_Id,Fields_Created,Fields_Status_Name,Fields_Status_Category_Key,Fields_Issue_Type_Id,Fields_Issue_Type_Name,Fields_Reporter_AccountId,Fields_Updated,Fields_Duedate,Fields_Time_Estimate,Fields_Time_Original_Estimate
SD-235,10240,Open SAP Systems for 15/10,3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,14/10/2019,Resolved,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,53:20.2,,,
SD-221,10226,Error Guest User,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,49:42.8,,,
SD-220,10225,Error Guest User,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,45:49.9,,,
SD-219,10224,Error Guest User,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,45:34.7,,,
SD-218,10223,SLA Response 90% warning  for INC001703950,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,46:00.4,,,
SD-217,10222,SLA Response 75% warning  for INC001704068,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,45:22.7,,,
SD-216,10221,Error Guest User,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,45:10.6,,,
SD-215,10220,Error Guest User,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,44:33.1,,,
SD-214,10219,Error Guest User,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,44:56.6,,,
SD-213,10218,Error Guest User,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,19:14.9,,,
SD-212,10217,Error Guest User,3 - Routine,3,,SD,10000,11/10/2019,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:f62a5931-2d20-4007-8326-d4ee5b959b50,19:40.6,,,
